frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
429,7,7,7,3,6,6,5,5,1,1,1,2,5,5,5
430,0,5,5,4,4,4,6,5,5,2,2,5,5,5,5
431,4,2,2,4,4,4,3,3,3,0,0,1,5,5,5
432,7,7,7,2,5,5,0,0,3,6,0,0,1,7,7
433,3,0,0,0,0,2,2,2,4,5,7,7,3,3,0
434,3,0,0,1,5,5,2,2,2,4,4,6,4,6,6
435,0,0,5,3,3,6,3,3,3,4,4,6,6,1,1
436,5,5,6,3,3,3,5,5,1,5,5,4,6,6,1
437,3,3,3,1,1,7,4,4,4,1,1,1,2,4,4
438,2,7,7,1,7,7,0,3,3,5,5,4,6,6,6
439,2,7,7,5,6,6,3,3,3,4,6,6,4,4,6
440,1,1,1,3,3,6,5,0,0,1,1,3,6,6,1
441,2,2,7,6,1,1,1,1,1,0,0,0,4,4,6
442,7,7,7,6,6,1,0,2,2,1,3,3,4,3,3
443,4,4,2,0,0,0,1,1,4,1,1,3,0,0,5
444,4,4,1,0,0,2,6,6,5,1,3,3,4,4,3
445,2,7,7,5,5,5,3,3,3,7,7,3,3,4,4
446,2,2,2,5,5,5,4,6,6,6,6,6,0,1,1
447,4,2,2,6,1,1,2,4,4,5,7,7,1,2,2
448,3,3,4,5,6,6,1,1,1,4,4,4,7,7,7
449,3,3,4,2,2,5,0,0,2,0,0,0,3,3,3
450,0,0,5,1,1,7,4,5,5,4,4,4,0,0,1
451,4,2,2,0,0,2,5,5,5,0,1,1,7,7,3
452,5,5,5,6,6,1,5,5,5,6,1,1,4,4,4
453,6,4,4,3,3,6,6,6,6,6,0,0,3,3,4
454,3,3,0,6,6,4,2,2,2,1,1,2,2,2,4
455,5,5,6,0,2,2,4,4,4,1,1,1,3,3,0
456,5,5,5,2,5,5,2,2,2,4,4,4,1,1,1
457,6,4,4,0,3,3,0,0,3,1,1,2,7,7,7
458,4,2,2,6,4,4,2,2,2,2,2,5,0,0,0
459,5,5,5,0,3,3,2,2,4,4,4,4,5,5,6
460,0,5,5,5,6,6,1,4,4,6,1,1,0,0,0
461,4,2,2,1,5,5,4,4,6,7,7,3,0,0,5
462,0,5,5,1,1,7,0,0,0,1,1,1,4,4,4
463,0,5,5,2,2,2,5,5,5,4,4,6,1,1,2
464,4,1,1,6,6,6,2,2,2,4,4,4,6,2,2
465,5,5,6,0,2,2,0,0,2,7,7,7,1,1,7
466,5,5,5,5,6,6,6,6,6,6,6,0,6,6,2
467,0,3,3,0,0,3,4,5,5,7,7,3,3,0,0
468,2,7,7,0,3,3,7,7,7,6,1,1,3,3,0
469,3,0,0,4,1,1,5,5,1,4,4,4,6,6,2
470,7,0,0,3,3,3,3,3,3,2,4,4,6,6,1
471,2,2,2,0,0,0,1,1,1,3,3,3,3,0,0
472,7,0,0,1,5,5,0,2,2,4,6,6,5,5,5
473,2,2,7,7,0,0,0,0,0,2,2,5,1,2,2
474,5,5,5,2,5,5,4,5,5,3,3,5,5,6,6
475,5,5,6,5,5,0,2,2,2,5,7,7,6,2,2
476,0,0,5,5,5,0,0,3,3,4,6,6,3,4,4
477,1,1,1,2,2,2,0,0,2,4,4,4,3,3,0
478,4,4,1,5,0,0,0,3,3,0,0,0,3,4,4
479,0,5,5,7,0,0,5,5,5,3,0,0,3,3,0
480,0,0,5,4,1,1,7,7,0,0,0,0,2,0,0
481,1,3,3,0,2,2,5,5,0,4,4,6,3,3,0
482,1,1,1,0,0,2,3,3,3,6,6,0,6,1,1
483,1,1,1,7,0,0,7,7,0,5,5,5,4,4,6
484,0,0,3,4,4,1,0,0,2,5,5,5,4,6,6
485,6,4,4,4,1,1,7,7,0,7,7,7,0,1,1
486,7,0,0,6,1,1,4,6,6,3,3,3,4,4,4
487,7,0,0,5,5,6,4,6,6,3,3,0,2,2,2
488,3,3,3,1,7,7,4,4,5,5,4,4,4,4,3
489,3,4,4,6,6,6,7,7,0,1,1,1,3,4,4
490,2,7,7,5,6,6,1,1,4,0,0,0,2,4,4
491,0,0,5,1,7,7,0,3,3,3,3,5,0,1,1
492,0,0,0,1,5,5,7,7,0,5,5,5,0,0,0
493,3,4,4,6,1,1,4,4,5,6,6,0,5,6,6
494,1,1,1,0,0,2,5,5,1,2,4,4,0,5,5
495,0,3,3,1,1,1,3,3,7,0,1,1,0,0,5
496,3,3,3,0,2,2,2,4,4,0,0,1,6,6,1
497,2,2,2,2,2,5,6,6,6,1,3,3,6,1,1
498,0,3,3,1,1,5,6,5,5,7,3,3,0,0,1
499,2,2,7,3,6,6,6,5,5,0,0,0,2,0,0
500,2,7,7,6,6,6,5,5,5,7,7,3,6,6,1
501,0,0,0,0,2,2,5,5,1,3,5,5,4,4,6
502,2,2,7,3,3,3,7,0,0,4,4,6,4,4,4
503,5,5,5,0,0,0,6,5,5,6,0,0,1,1,2
504,2,7,7,2,5,5,6,6,6,2,2,2,0,0,0
505,2,2,7,5,5,5,1,1,4,3,3,3,2,0,0
506,6,4,4,4,4,1,0,0,2,5,5,7,5,5,5
507,5,5,5,1,5,5,0,2,2,0,1,1,3,3,3
508,4,2,2,5,5,6,0,0,2,5,5,5,2,4,4
509,0,0,3,4,1,1,3,3,3,3,3,0,6,1,1
510,7,7,0,1,1,1,5,5,0,7,3,3,4,3,3
511,6,6,6,2,2,2,0,0,0,0,1,1,7,3,3
512,4,4,2,4,4,1,5,5,5,0,0,2,1,1,1
513,2,2,2,0,0,0,2,2,2,5,5,5,3,3,3
514,0,3,3,7,0,0,7,7,7,5,5,7,3,3,3
515,0,0,5,3,3,3,4,4,6,3,3,3,4,4,3
516,7,7,7,1,1,1,0,2,2,4,4,4,4,4,4
517,4,2,2,1,5,5,5,1,1,6,6,1,3,4,4
518,2,2,2,7,7,7,5,5,5,1,2,2,3,3,3
519,5,5,5,0,0,3,5,5,1,5,5,5,5,6,6
520,3,0,0,0,0,2,0,0,0,5,5,4,7,7,7
521,5,5,5,1,1,7,3,3,3,3,3,3,5,6,6
522,3,3,4,5,5,6,3,7,7,4,4,4,3,3,3
523,5,5,5,1,1,5,0,0,3,5,5,4,4,3,3
524,0,3,3,4,4,4,0,0,3,6,1,1,6,2,2
525,2,2,2,5,0,0,7,0,0,5,4,4,4,4,6
526,7,7,0,7,7,0,5,5,5,1,1,3,3,3,3
527,1,1,3,6,6,1,2,2,2,0,0,0,5,5,6
528,0,3,3,2,2,5,7,7,0,4,6,6,3,3,3
529,0,3,3,4,4,1,6,5,5,5,5,4,0,0,1
530,0,0,5,0,0,2,3,3,3,0,0,0,6,1,1
531,3,3,4,4,4,4,6,5,5,2,2,4,0,0,5
532,1,3,3,6,6,4,5,5,1,0,0,0,2,4,4
533,0,0,0,6,6,1,5,0,0,4,4,6,5,6,6
534,3,4,4,6,4,4,2,2,4,1,3,3,2,2,2
535,4,4,4,6,6,6,0,0,2,1,1,3,2,2,4
536,2,2,2,0,3,3,0,2,2,2,2,2,4,4,6
537,1,3,3,3,3,6,3,3,3,3,3,3,5,5,5
538,4,4,1,7,7,0,3,7,7,3,3,3,6,2,2
539,7,7,7,4,4,1,5,5,1,6,0,0,7,7,3
540,4,1,1,6,6,1,0,0,0,1,1,2,6,2,2
541,0,5,5,1,1,5,5,5,0,3,3,0,4,4,4
542,3,3,3,6,1,1,4,4,4,3,3,3,1,1,7
543,1,1,3,2,2,2,2,4,4,0,1,1,3,3,3
544,6,4,4,2,5,5,7,0,0,0,0,1,5,5,6
545,0,0,3,5,6,6,6,5,5,2,2,4,4,3,3
546,1,1,1,0,0,3,0,0,3,0,0,1,5,5,5
547,1,1,1,2,2,5,6,5,5,6,1,1,4,3,3
548,3,0,0,6,6,6,4,4,6,5,5,7,1,1,7
549,2,2,7,7,7,0,3,3,3,1,2,2,7,7,7
550,7,7,7,6,6,1,6,6,6,1,3,3,4,4,6
551,4,4,1,6,6,6,1,1,1,0,1,1,5,6,6
552,0,3,3,5,0,0,1,1,1,1,1,2,0,0,1
553,3,3,0,6,6,6,2,2,2,7,3,3,1,1,1
554,7,7,7,0,2,2,2,2,2,0,0,0,5,5,5
555,4,4,2,5,5,6,5,0,0,3,3,3,0,0,0
556,7,7,0,5,5,5,2,2,2,5,5,7,3,0,0
557,7,7,0,4,4,1,5,5,0,0,0,2,4,4,4
558,7,7,7,4,4,1,7,7,0,4,4,6,3,3,3
559,1,3,3,0,0,3,4,6,6,6,6,6,5,5,6
560,2,2,2,6,1,1,3,3,3,3,3,3,2,0,0
561,7,7,0,2,5,5,1,4,4,5,5,5,3,3,0
562,4,1,1,5,5,6,6,6,6,0,0,2,5,5,5
563,1,1,1,4,4,1,5,5,1,4,4,4,5,5,5
564,1,3,3,1,1,7,7,0,0,5,7,7,3,3,3
565,2,2,2,6,6,4,6,5,5,0,2,2,1,7,7
566,3,3,0,4,4,1,3,3,3,6,0,0,4,4,3
567,4,4,4,5,5,6,5,5,0,1,1,3,2,4,4
568,4,4,4,0,2,2,4,4,5,2,2,4,6,6,2
569,4,4,1,3,6,6,7,7,0,7,7,3,1,1,2
570,3,3,3,3,3,6,6,6,5,7,7,7,4,4,6
571,6,6,6,3,3,3,3,3,3,2,2,2,4,4,4
572,7,7,0,6,4,4,3,7,7,0,0,0,0,5,5
573,0,0,3,0,2,2,2,4,4,4,4,4,3,3,0
574,0,0,0,3,3,6,3,3,3,5,5,5,0,0,0
575,3,3,4,4,4,4,3,3,7,1,1,2,7,7,7
576,5,6,6,0,0,2,7,0,0,6,6,6,5,5,5
577,5,6,6,6,4,4,4,4,5,7,7,3,5,6,6
578,3,3,3,2,2,2,2,2,2,3,3,0,2,2,4
579,4,4,2,3,3,3,4,6,6,7,3,3,6,1,1
580,0,5,5,6,4,4,0,0,2,3,3,5,3,0,0
581,4,4,2,6,6,1,6,6,6,7,7,3,3,3,4
582,6,6,4,6,6,4,3,7,7,4,6,6,7,3,3
583,1,1,3,3,3,3,3,3,7,3,3,0,0,0,0
584,1,1,3,4,4,1,5,0,0,2,2,4,3,3,3
585,7,7,0,6,4,4,1,1,1,4,4,6,0,0,0
586,2,2,2,5,0,0,4,5,5,1,3,3,7,3,3
587,7,7,7,1,5,5,0,2,2,3,3,5,2,4,4
588,4,2,2,2,2,2,2,2,2,4,4,4,6,2,2
589,3,4,4,3,3,6,4,4,6,4,4,4,5,5,6
590,7,7,7,2,2,5,5,1,1,1,1,1,4,4,3
591,2,2,7,0,0,0,4,4,5,7,3,3,4,4,4
592,0,0,5,6,6,4,4,4,6,5,7,7,7,3,3
593,0,0,0,4,1,1,4,4,5,7,3,3,0,0,1
594,0,0,3,4,4,4,7,7,7,4,6,6,4,4,4
595,0,0,5,1,7,7,0,3,3,3,3,0,6,6,6
596,3,0,0,6,1,1,1,1,1,5,5,4,6,2,2
597,4,4,1,2,2,2,3,7,7,1,1,2,3,0,0
598,7,0,0,4,1,1,5,5,5,5,5,5,4,4,4
599,2,7,7,1,1,5,2,2,2,3,0,0,0,0,0
600,0,0,5,1,7,7,4,4,6,0,2,2,4,4,4
601,5,5,6,5,5,6,6,6,6,4,4,4,0,0,0
602,3,3,0,4,4,4,1,4,4,4,4,4,4,4,4
603,4,1,1,2,2,5,2,2,2,0,2,2,1,1,1
604,1,1,1,6,1,1,2,2,2,7,3,3,0,0,0
605,1,3,3,1,7,7,5,1,1,5,5,7,3,4,4
606,6,4,4,4,4,4,0,2,2,3,3,0,0,0,0
607,4,2,2,2,2,5,6,6,5,4,4,6,0,0,1
608,2,2,7,7,0,0,6,6,6,7,3,3,7,3,3
609,4,4,1,4,1,1,7,0,0,6,6,6,3,3,3
610,4,4,2,5,0,0,1,1,4,5,5,5,1,1,7
611,5,6,6,5,5,5,0,0,0,0,2,2,3,0,0
612,4,4,2,0,2,2,2,2,2,6,1,1,3,3,3
613,4,4,4,2,5,5,2,2,2,5,5,5,5,5,5
614,2,7,7,3,6,6,3,3,3,2,5,5,5,5,5
615,3,3,0,3,3,6,3,3,3,0,0,0,4,4,4
616,2,2,2,0,0,2,0,0,3,5,5,4,5,5,6
617,5,5,5,2,2,5,5,5,1,3,3,3,3,3,3
618,3,3,3,2,2,5,0,0,2,3,3,3,0,0,0
619,1,1,3,6,4,4,4,4,5,2,5,5,0,1,1
620,7,0,0,3,3,3,1,1,1,4,4,4,3,3,4
621,5,5,5,5,5,6,5,5,0,5,5,4,0,1,1
622,5,5,5,0,0,0,5,0,0,3,0,0,2,4,4
623,2,2,2,4,4,4,4,4,5,7,7,7,5,5,5
624,3,4,4,2,2,5,7,0,0,6,0,0,7,7,7
625,2,2,7,0,0,3,1,1,1,4,4,4,7,3,3
626,7,7,0,2,2,2,7,7,0,6,1,1,4,4,4
627,3,3,4,7,7,7,1,4,4,0,0,0,0,0,0
628,7,0,0,6,4,4,6,6,6,5,7,7,0,0,0
629,4,2,2,7,7,0,5,5,5,3,3,0,5,6,6
630,0,0,5,3,3,3,1,1,1,5,5,5,0,5,5
631,3,3,3,1,1,5,7,7,0,2,2,2,2,4,4
632,5,5,5,3,6,6,4,6,6,7,7,3,6,1,1
633,5,5,5,7,7,0,5,1,1,5,5,7,0,0,0
634,5,5,6,4,4,1,3,7,7,5,5,5,5,6,6
635,0,3,3,1,1,1,2,2,2,6,6,0,0,1,1
636,3,3,3,3,6,6,3,3,7,5,7,7,1,1,2
637,1,1,1,0,3,3,3,3,7,1,2,2,7,7,3
638,0,3,3,0,0,3,6,5,5,3,3,3,0,0,0
639,4,2,2,6,1,1,2,4,4,0,2,2,4,4,4
640,7,0,0,3,3,3,1,4,4,1,2,2,5,5,5
641,7,7,7,3,3,6,4,4,4,2,5,5,1,1,2
642,1,3,3,1,7,7,3,7,7,6,1,1,0,0,0
643,0,5,5,5,6,6,0,0,3,6,0,0,2,2,4
644,0,0,3,5,5,5,6,5,5,0,1,1,0,0,0
645,0,0,3,4,4,1,6,6,6,4,4,4,0,0,1
646,2,7,7,5,5,0,0,0,0,6,0,0,3,3,4
647,0,3,3,1,1,5,2,2,2,2,2,4,3,0,0
648,2,2,2,1,7,7,6,5,5,0,0,0,4,4,6
649,6,6,4,2,2,2,3,3,3,6,0,0,3,0,0
650,4,2,2,3,3,3,4,5,5,5,4,4,3,0,0
651,4,1,1,4,4,1,2,2,4,5,5,4,3,3,4
652,3,3,3,6,6,1,5,0,0,1,1,1,7,7,3
653,3,0,0,0,2,2,2,4,4,2,2,5,3,3,3
654,4,2,2,1,1,7,5,5,5,3,3,3,6,2,2
655,2,2,7,3,3,3,3,3,3,4,4,6,0,0,0
656,0,5,5,5,5,6,1,1,1,5,5,4,7,7,3
657,6,6,4,6,1,1,0,0,2,4,6,6,2,2,0
658,4,4,1,2,5,5,0,0,0,1,1,1,5,5,6
659,6,4,4,2,2,5,4,5,5,5,7,7,2,2,2
660,6,4,4,5,5,5,6,6,6,0,0,0,0,0,0
661,7,0,0,0,0,2,4,4,4,7,7,7,6,6,1
662,7,7,7,4,4,4,3,3,3,2,2,4,7,3,3
663,2,2,2,2,2,5,2,2,2,4,4,4,3,3,3
664,7,7,0,4,4,4,3,7,7,0,0,0,3,3,4
665,0,5,5,0,0,3,7,7,0,3,3,3,7,7,3
666,7,0,0,0,3,3,5,5,0,1,1,1,4,4,4
667,3,3,4,6,6,1,7,7,0,4,4,4,2,2,2
668,7,7,7,0,3,3,0,0,3,3,5,5,3,3,3
669,5,5,6,0,0,2,5,5,0,3,3,3,2,2,4
670,0,0,5,0,0,3,3,3,3,6,1,1,4,3,3
671,6,6,4,0,0,3,2,2,2,6,6,0,1,1,1
672,7,7,0,1,7,7,6,6,6,3,3,0,2,2,2
673,6,6,6,1,7,7,3,3,3,1,1,2,7,7,7
674,3,3,0,4,4,4,3,3,3,4,6,6,0,0,0
675,0,3,3,1,5,5,0,3,3,1,3,3,4,4,4
676,1,1,1,2,5,5,7,7,0,7,7,3,2,4,4
677,2,2,2,4,4,1,5,5,0,6,0,0,3,3,3
678,2,2,7,5,6,6,0,2,2,1,1,2,4,3,3
679,2,2,7,6,4,4,6,6,6,7,7,3,1,1,7
680,4,1,1,6,6,4,0,2,2,0,0,1,3,3,3
681,1,1,3,1,1,5,1,4,4,2,2,4,4,6,6
682,4,4,4,2,2,2,6,5,5,3,3,3,7,7,3
683,4,4,2,4,4,4,4,5,5,4,4,4,0,0,0
684,0,0,3,5,5,6,7,7,0,6,1,1,4,4,6
685,6,6,4,5,0,0,3,3,3,4,6,6,2,2,2
686,5,5,6,3,6,6,7,7,7,0,2,2,2,0,0
687,1,1,3,1,7,7,4,4,6,3,3,5,2,2,4
688,1,1,1,3,3,3,3,3,3,6,6,0,1,2,2
689,1,3,3,4,4,4,0,0,3,0,0,0,6,2,2
690,1,1,1,5,5,5,6,5,5,5,5,5,5,5,5
691,1,1,1,5,6,6,6,5,5,5,5,5,4,4,3
692,1,1,3,2,2,5,5,1,1,5,4,4,7,7,7
693,5,6,6,5,5,6,0,3,3,3,3,5,6,2,2
694,3,4,4,1,5,5,0,0,2,2,5,5,3,3,3
695,2,7,7,5,5,6,5,5,0,5,7,7,4,4,4
696,4,4,2,6,1,1,1,4,4,0,0,0,1,2,2
697,5,5,6,6,1,1,3,3,3,7,7,3,5,5,6
698,2,2,7,3,3,3,2,2,2,6,6,6,1,1,7
699,2,2,2,0,2,2,0,2,2,4,4,4,5,5,5
700,7,7,7,2,2,2,6,6,6,1,1,2,0,0,0
701,4,2,2,3,3,3,5,5,1,6,6,1,6,6,1
702,7,0,0,7,0,0,6,6,5,6,6,0,3,0,0
703,3,0,0,1,1,1,6,5,5,5,5,4,3,3,3
704,1,1,1,3,3,3,4,6,6,5,5,5,1,2,2
705,6,4,4,4,4,4,0,0,0,2,5,5,1,7,7
706,3,3,4,0,0,3,3,3,7,4,4,6,4,4,4
707,7,7,7,1,1,7,3,3,3,6,6,1,7,3,3
708,3,3,0,5,6,6,7,7,7,4,4,6,7,7,7
709,5,5,5,4,1,1,1,1,1,0,2,2,6,6,6
710,0,5,5,0,3,3,4,6,6,4,4,4,2,2,0
711,7,7,7,4,1,1,5,5,1,2,2,5,5,5,5
712,6,6,6,5,0,0,2,2,2,6,6,0,3,0,0
713,3,3,0,0,0,3,0,3,3,2,2,5,6,6,1
714,6,4,4,1,1,5,4,4,4,3,3,3,5,5,6
715,3,4,4,6,6,1,5,0,0,3,3,3,3,3,3
716,2,2,7,6,6,1,6,6,6,1,2,2,5,5,5
717,5,6,6,3,6,6,2,2,2,3,0,0,4,4,4
718,6,4,4,6,1,1,6,6,6,6,6,1,3,4,4
719,0,5,5,6,6,6,7,0,0,2,2,4,5,5,5
720,7,7,7,6,6,4,0,0,3,6,6,6,5,5,5
721,0,3,3,1,1,7,6,6,5,4,6,6,2,0,0
722,1,3,3,5,0,0,7,7,0,2,2,5,0,0,1
723,7,7,7,5,0,0,4,4,6,2,2,2,2,4,4
724,5,5,5,5,0,0,4,6,6,0,1,1,0,1,1
725,3,3,4,5,0,0,4,4,4,3,3,3,1,7,7
726,4,4,2,5,5,5,7,7,0,7,7,3,4,4,6
727,6,4,4,6,6,6,5,5,5,1,1,3,0,5,5
728,2,2,2,5,6,6,2,2,4,3,0,0,3,3,3
729,3,4,4,4,4,4,4,5,5,5,7,7,7,3,3
730,7,7,7,6,6,6,4,4,5,3,0,0,2,2,0
731,4,1,1,0,0,2,5,5,5,0,0,2,4,4,6
732,1,1,1,3,3,3,4,5,5,3,3,3,1,1,2
733,5,5,5,3,3,3,4,4,4,4,6,6,5,5,5
734,4,4,1,0,2,2,4,4,6,3,3,5,0,0,0
735,2,2,7,0,0,2,2,4,4,7,7,7,2,4,4
736,4,4,2,2,2,2,2,2,4,4,4,4,3,4,4
737,2,2,7,5,0,0,0,0,0,6,6,0,3,0,0
738,4,2,2,4,4,1,5,5,5,3,3,3,4,6,6
739,3,3,0,3,3,3,0,0,0,2,2,5,0,0,0
740,1,3,3,4,4,1,5,5,5,6,6,1,4,3,3
741,0,3,3,0,0,0,0,2,2,3,0,0,7,3,3
742,7,7,0,0,3,3,1,1,4,0,0,0,5,6,6
743,4,2,2,1,1,1,6,6,6,5,5,5,0,0,0
744,3,0,0,0,0,3,2,4,4,5,5,4,5,5,6
745,3,3,4,5,5,0,5,0,0,2,2,5,0,0,1
746,3,4,4,0,0,0,3,3,3,4,6,6,0,0,0
747,3,3,4,0,0,2,2,2,2,3,3,3,3,3,3
748,5,5,6,7,7,0,2,4,4,0,0,1,2,2,0
749,4,4,1,6,6,6,2,2,2,6,6,0,3,4,4
750,0,0,3,1,7,7,7,7,7,1,2,2,0,1,1
751,3,0,0,3,3,6,2,2,2,5,7,7,1,1,7
752,5,5,6,1,1,1,2,2,4,3,0,0,4,6,6
753,3,3,0,0,0,2,4,6,6,0,1,1,4,4,6
754,4,2,2,1,7,7,7,0,0,2,2,2,3,4,4
755,5,6,6,5,0,0,7,0,0,5,5,4,1,1,7
756,7,7,7,0,3,3,1,1,1,3,3,3,7,7,7
757,3,4,4,2,2,5,5,0,0,7,7,3,6,6,6
758,0,0,0,4,1,1,2,2,2,1,3,3,4,6,6
759,3,4,4,6,6,6,6,6,6,3,5,5,6,6,1
760,0,0,3,6,1,1,6,5,5,2,5,5,7,7,7
761,2,2,7,0,2,2,5,5,5,3,5,5,7,3,3
762,0,5,5,7,7,0,1,1,1,0,0,0,1,1,1
763,6,6,6,7,0,0,7,7,7,2,2,5,6,6,1
764,4,4,4,1,7,7,5,5,0,6,1,1,2,2,4
765,1,1,1,4,4,4,4,4,5,1,1,3,3,3,0
766,3,3,0,6,6,1,3,3,3,3,0,0,3,3,3
767,3,3,0,3,6,6,1,1,1,6,6,1,4,4,4
768,0,0,0,2,2,2,0,0,0,4,4,4,3,0,0
769,1,1,1,0,0,0,2,2,4,2,2,5,1,1,2
770,2,7,7,5,6,6,6,6,5,6,6,6,5,5,5
771,5,6,6,1,7,7,0,2,2,0,0,0,6,6,6
772,6,6,4,2,2,2,7,0,0,0,1,1,4,6,6
773,3,3,4,2,2,2,4,5,5,4,4,6,0,5,5
774,1,1,3,1,1,7,6,6,5,5,7,7,4,6,6
775,2,7,7,7,7,7,6,5,5,4,6,6,4,3,3
776,2,2,2,5,5,0,4,6,6,6,6,1,5,5,5
777,7,7,0,4,4,4,2,2,2,3,3,3,0,0,0
778,5,5,6,6,6,6,6,6,5,4,6,6,0,0,5
779,0,0,0,1,5,5,0,0,0,0,1,1,6,6,2
780,7,7,0,0,0,2,0,0,0,0,0,0,2,2,0
781,3,3,0,3,3,3,4,4,5,0,2,2,0,0,0
782,4,4,2,1,1,7,3,3,3,6,0,0,3,3,3
783,7,7,7,3,6,6,6,6,5,4,4,4,7,7,7
784,3,3,0,3,3,6,3,3,3,6,6,6,3,3,3
785,3,4,4,0,0,2,7,7,0,3,3,3,5,5,5
786,5,6,6,0,2,2,7,7,0,3,3,5,3,3,0
787,6,6,4,3,6,6,5,5,5,2,2,4,4,4,4
788,0,0,0,5,0,0,5,5,1,2,4,4,1,1,7
789,0,0,5,7,0,0,5,0,0,3,0,0,3,3,3
790,4,4,2,6,4,4,1,4,4,1,1,3,2,2,2
791,2,2,7,0,0,2,5,0,0,3,5,5,7,7,3
792,0,0,5,6,6,1,2,2,2,3,3,3,4,4,3
793,4,1,1,1,1,1,2,2,2,2,2,4,1,1,7
794,4,4,2,6,6,6,5,5,5,4,6,6,5,6,6
795,2,2,2,4,4,4,2,2,2,4,4,4,7,7,7
796,3,3,4,2,5,5,6,5,5,4,4,4,6,6,1
797,2,7,7,5,6,6,4,5,5,1,1,2,4,4,4
798,4,1,1,4,4,4,1,1,1,7,7,3,3,3,3
799,4,1,1,4,4,4,5,1,1,0,0,0,4,3,3
800,4,4,1,6,6,6,5,5,1,2,2,5,0,1,1
801,7,7,0,5,5,0,4,5,5,0,0,0,1,1,2
802,0,0,5,6,4,4,0,0,3,3,3,5,5,5,5
803,1,1,3,2,2,2,2,2,2,4,4,6,0,0,1
804,5,6,6,5,0,0,1,1,4,6,6,6,0,0,0
805,3,4,4,6,4,4,2,2,2,4,6,6,3,0,0
806,5,5,5,2,2,5,3,3,7,3,3,3,4,4,4
807,2,7,7,1,7,7,5,5,5,5,7,7,6,6,1
808,2,2,2,5,5,5,6,6,6,7,7,3,3,3,0
809,6,6,6,1,7,7,0,0,3,3,5,5,0,5,5
810,4,4,4,2,2,2,7,7,0,0,0,0,0,0,0
811,7,0,0,7,7,7,2,2,2,1,1,1,6,6,1
812,1,1,1,7,0,0,1,4,4,2,2,4,5,6,6
813,1,1,1,5,6,6,3,3,3,0,0,1,1,7,7
814,4,4,1,0,0,2,1,1,1,1,1,3,5,6,6
815,3,3,3,0,2,2,2,2,2,0,0,0,0,0,0
816,0,3,3,6,6,1,4,5,5,1,1,2,6,6,1
817,2,7,7,0,0,3,4,6,6,2,5,5,4,3,3
818,1,1,1,3,3,6,1,1,1,5,5,5,4,3,3
819,4,1,1,5,5,5,6,6,5,1,3,3,1,7,7
820,7,7,7,4,1,1,4,4,4,5,5,4,1,7,7
821,4,4,1,1,1,1,3,3,7,6,6,0,4,6,6
822,3,3,0,7,7,7,6,6,6,2,2,2,4,4,4
823,7,7,0,6,6,4,7,0,0,0,0,2,6,2,2
824,5,5,5,4,4,4,0,0,2,1,3,3,4,4,4
825,6,6,6,2,5,5,0,0,0,5,7,7,5,5,5
826,1,1,1,5,0,0,6,6,5,5,5,5,4,4,6
827,7,7,0,1,5,5,1,1,1,0,0,1,2,0,0
828,3,4,4,0,0,0,7,7,0,5,5,5,5,6,6
829,0,5,5,1,7,7,5,0,0,2,5,5,4,6,6
830,4,4,2,1,1,1,5,5,0,5,5,4,5,6,6
831,0,0,3,6,4,4,5,5,5,7,7,7,4,3,3
832,6,6,4,6,6,1,4,4,4,2,5,5,2,2,2
833,6,6,4,1,7,7,0,0,3,3,5,5,6,6,2
834,3,3,0,0,0,3,5,5,5,3,5,5,7,7,7
835,6,4,4,5,5,5,6,6,5,5,5,5,0,0,0
836,2,7,7,3,3,6,0,0,0,6,6,6,3,3,0
837,7,7,7,4,1,1,2,2,2,4,6,6,3,4,4
838,1,1,1,6,6,1,6,6,6,3,3,3,7,7,7
839,1,1,3,2,2,5,5,5,0,5,4,4,3,3,3
840,0,3,3,5,5,6,0,0,3,1,1,1,0,0,1
841,1,1,1,3,3,3,2,2,2,0,0,2,5,5,5
842,0,3,3,3,3,3,0,0,2,1,1,2,3,4,4
843,3,0,0,0,0,2,5,5,5,1,1,1,4,3,3
844,4,4,4,1,7,7,6,6,6,4,4,6,6,2,2
845,4,4,4,4,4,4,0,0,3,0,1,1,1,1,2
846,5,5,5,7,7,0,0,0,0,0,0,0,0,0,0
847,2,2,2,6,1,1,2,2,2,1,2,2,1,1,2
848,1,3,3,2,2,2,4,6,6,1,1,3,0,0,1
849,4,2,2,5,0,0,7,7,0,5,5,7,0,0,1
850,6,4,4,0,3,3,7,0,0,0,0,0,6,2,2
851,0,3,3,5,5,6,6,5,5,4,4,6,1,2,2
852,3,0,0,0,2,2,5,5,5,3,3,5,3,3,3
853,7,7,7,1,7,7,2,2,2,6,1,1,0,0,0
854,2,2,2,4,4,1,1,1,4,0,0,2,3,0,0
855,3,3,0,3,3,3,7,7,0,0,0,1,0,0,1
856,2,2,7,6,6,4,1,1,4,4,6,6,0,5,5
857,0,0,5,4,1,1,3,3,3,4,4,4,6,6,6
858,0,5,5,7,7,0,0,0,0,0,2,2,0,0,0
859,0,0,5,1,5,5,7,0,0,7,7,3,2,4,4
860,2,7,7,5,6,6,4,5,5,2,2,2,6,6,6
861,1,1,1,4,4,4,2,2,4,6,6,6,4,4,6
